Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
26.jpg,malignant,1115.625,1804.0,952.265625,1530.0,0.982843401101098,0.9722572509457754,0.9853556173684372,0.9764709500815059,4.375,7.074509803921568,3.734375,6.0,0.7775664869128797,0.8172894706634066,0.7672058813635074,0.8019675154950894,0.48543385506776227,0.4756154086774361,0.4878662165693484,0.4796131220343638,0.6967308340153766,0.6896487574682029,0.6984742060873461,0.6925410616233263,0.9655279540637054,0.9442248559912256,0.9705756465043771,0.9526962470435563
27.jpg,malignant,1504.1015625,2446.0,1284.9609375,2118.0,0.9768692282702303,0.9623842770584073,0.9802392744825146,0.9674284132500846,5.8984375,9.592156862745098,5.0390625,8.305882352941175,0.798886977985009,0.8494608846312071,0.7860225744077256,0.8327608497141603,0.48154654074980174,0.4676231941667365,0.4847720880152766,0.472313362692402,0.6939355450975269,0.6838297991216356,0.6962557633623413,0.687250582169562,0.9533512490808712,0.9241875059541335,0.9601477558373006,0.9343536948531703
28.jpg,malignant,806.8359375,1150.0,569.765625,1066.0,0.9875921025820441,0.9823147664011318,0.9912378798480608,0.9836065573770492,3.1640625,4.509803921568627,2.234375,4.180392156862745,0.6473854272010321,0.6698975189622116,0.6312727318730067,0.6648186978371953,0.5946139959315528,0.5885227948142264,0.5981826457221983,0.5897705817757669,0.7711121811588459,0.7671523934748731,0.7734226824461501,0.7679652217228115,0.9684378475076151,0.9551248295324125,0.9777116651535258,0.9584026680709146
29.jpg,malignant,1561.875,2376.0,1165.4296875,2132.0,0.9759807615415372,0.9634607695383385,0.9820774815073972,0.9672131147540983,6.125,9.31764705882353,4.5703125,8.36078431372549,0.7666085233759294,0.8104019226141042,0.7434085843446796,0.7980743532399186,0.5149024868928116,0.5023592831609881,0.5207435856063474,0.5058515425631847,0.7175670609028898,0.7087730829828317,0.7216256547589944,0.7112324110747377,0.9479706364866933,0.9209841232153144,0.9611770693172393,0.9290985482723275
30.jpg,malignant,360.5859375,570.0,348.6328125,498.0,0.9944547421416048,0.991234275520561,0.994638562844093,0.9923415249284901,1.4140625,2.235294117647059,1.3671875,1.9529411764705882,0.43750470934674374,0.4532279604127988,0.4366158808787272,0.44833118157607443,0.7534913263903906,0.7495264505518756,0.7536731449817979,0.7506155307432847,0.8680387816165765,0.865751956712704,0.8681435048318901,0.8663807077395507,0.9769897123312091,0.9637451607491403,0.9777524842981304,0.968324719391354
31.jpg,malignant,1741.171875,2738.0,1428.3984375,2418.0,0.9732234510042137,0.9578937655706949,0.9780334260526559,0.9628148740503799,6.828125,10.737254901960783,5.6015625,9.48235294117647,0.7171870947766923,0.7677834783351086,0.6999567879685327,0.7526449543773905,0.5672589273243764,0.5520252033309876,0.571834515927618,0.5565561741033267,0.7531659361152604,0.7429839859182616,0.7561974053959839,0.7460269258567861,0.934157354175691,0.8967059450274928,0.945984923276854,0.908778296229539
32.jpg,malignant,1553.90625,2466.0,1267.03125,2218.0,0.9761033086765294,0.9620767077784271,0.980515005536247,0.965890566850183,6.09375,9.670588235294117,4.96875,8.698039215686276,0.706610243219457,0.7545725317293336,0.6902790378408813,0.7424584618762555,0.5703373406750109,0.5562174590821471,0.5745577126473291,0.5597566456931582,0.7552068198017089,0.7457998787088579,0.7579958526583962,0.7481688617505798,0.9411890174024312,0.9068888647237929,0.9520464295742901,0.9162528393987724
34.jpg,malignant,794.8828125,1200.0,541.875,920.0,0.9877759232845325,0.981545843201181,0.9916667948205333,0.9858518131209055,3.1171875,4.705882352941177,2.125,3.607843137254902,0.6872462531013256,0.7137175341775088,0.6697482344792809,0.6963778580006421,0.5571960580628545,0.5502436925673013,0.5610070012322483,0.554409339678156,0.7464556638293092,0.7417841280098283,0.7490040061523359,0.7445866905056495,0.9716195993595134,0.9572459999761941,0.9806529599643801,0.9672219333150821
35.jpg,malignant,980.15625,1448.0000000000002,840.703125,1610.0,0.9849267023959647,0.9777319841294252,0.9870712772583274,0.9752406729615846,3.84375,5.678431372549021,3.296875,6.313725490196078,0.7607508494732014,0.7885459695975583,0.7516476604995104,0.7978016067599225,0.495543045812458,0.489273723929267,0.4976275993795955,0.4868995377964379,0.7039481840394632,0.6994810390062528,0.7054272459861438,0.6977818697819813,0.9692132312873761,0.9544571318675961,0.9735934626082781,0.9493618662339984
36.jpg,malignant,428.3203125,568.0,316.7578125,604.0,0.9934130914941715,0.991265032448559,0.9951287513840616,0.9907114077445944,1.6796875,2.227450980392157,1.2421875,2.368627450980392,0.5714071575725495,0.5825689611370675,0.5628676859297391,0.5850699213426476,0.6448917910741961,0.641807711433851,0.6465878184434772,0.6412640568107288,0.8030515494500936,0.8011290229631248,0.8041068451664102,0.8007896457939057,0.9811024698604142,0.975009256146817,0.9860246172456085,0.9734253357617559
